,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,97.58482,100.0099,97.99209,97.82819,,95.07548,,98.45061,98.48614,94.21971,,,98.3952,96.7122,,,99.46311,,100.1066,,,,,101.2816,98.24836,,95.41743,96.95531
,97.17544,99.48952,97.30003,97.36938,,95.09096,,98.13949,97.96668,94.87659,,,97.76887,96.22741,,,98.79397,,99.87355,,,,,101.1506,97.57146,,95.14568,96.37032
,96.96025,98.92525,96.70803,97.03919,,95.31538,,97.92577,97.52444,95.54114,,,97.27409,95.80233,,,98.14644,,99.54019,,,,,101.0152,96.91702,,95.02902,95.88027
,96.92641,98.34328,96.28835,96.87848,,95.70716,,97.83505,97.20377,96.15996,,,96.95625,95.48435,,,97.58161,,99.12777,,,,,100.8656,96.33871,,95.14492,95.55148
,97.04504,97.76711,96.06487,96.91924,,96.20653,,97.8307,97.04788,96.68584,,,96.81715,95.31522,,,97.14984,,98.71204,,,,,100.6721,95.87486,,95.51265,95.44721
,97.26845,97.23356,96.03201,97.13684,,96.75334,,97.88448,97.05449,97.15516,,,96.83571,95.32857,,,96.86555,,98.43021,,,,,100.4016,95.55308,,96.04919,95.55669
,97.54328,96.78969,96.17709,97.47172,,97.32555,,97.94721,97.20555,97.60371,,,96.97261,95.50887,,,96.71392,,98.34506,,,,,100.0925,95.37814,,96.4809,95.8554
,97.82377,96.47719,96.46827,97.88229,,97.94121,,98.03699,97.49103,97.99986,,,97.18486,95.81098,,,96.64877,,98.48266,,,,,99.79986,95.35364,,96.89536,96.30424
,98.08418,96.32408,96.83862,98.32095,,98.603,,98.1675,97.88734,98.4146,,,97.44409,96.19523,,,96.71471,,98.74976,,,,,99.53587,95.48881,,97.27306,96.83389
,98.31383,96.33411,97.27254,98.75707,,99.32795,,98.35065,98.38885,98.78545,,,97.72364,96.62006,,,96.87323,,99.09245,,,,,99.34999,95.70509,,97.59747,97.38954
,98.51408,96.49286,97.7858,99.16273,,100.0945,,98.58839,98.9534,99.11108,,,98.00948,97.06743,,,97.07533,,99.4269,,,,,99.26211,95.96198,,97.85749,97.93637
,98.70026,96.772,98.39241,99.51173,,100.8687,,98.88055,99.5526,99.42014,,,98.31831,97.5175,,,97.33766,,99.65589,,,,,99.29552,96.2272,,98.08256,98.4387
,98.88889,97.13414,99.06299,99.79754,,101.63,,99.22311,100.1574,99.66851,,,98.64774,97.97268,,,97.69495,,99.7557,,,,,99.43208,96.5305,,98.33027,98.89074
,99.08073,97.54163,99.74143,100.0315,,102.3389,,99.60967,100.713,99.88991,,,98.97158,98.41114,,,98.16202,,99.79951,,,,,99.62589,96.96142,,98.58015,99.30809
,99.27553,97.96774,100.3569,100.2308,,102.9108,,99.9998,101.1729,100.058,,,99.2617,98.81989,,,98.69392,,99.84761,,,,,99.84147,97.50198,,98.87746,99.70493
,99.47271,98.39439,100.8454,100.4045,,103.2813,,100.3465,101.5219,100.1347,,,99.48883,99.20274,,,99.18484,,99.93285,,,,,100.07,98.10609,,99.20663,100.0905
,99.6702,98.80741,101.1611,100.5471,,103.4367,,100.6192,101.7637,100.1449,,,99.61939,99.5314,,,99.58375,,100.0516,,,,98.02082,100.2885,98.76859,,99.55243,100.4538
,99.86398,99.19411,101.3132,100.6528,,103.3915,,100.8029,101.9019,100.145,,,99.6823,99.81013,,,99.88274,,100.1647,,,,98.16843,100.5108,99.42676,,99.86906,100.7485
,100.0393,99.54073,101.3238,100.7045,,103.1897,,100.9178,101.9606,100.2017,,,99.70622,100.0429,,,100.071,,100.2368,,,,98.3129,100.7076,100.0385,,100.1213,100.9341
,100.1861,99.82499,101.2181,100.6949,,102.8898,,100.9818,101.9752,100.3015,,,99.71763,100.2437,,,100.1712,,100.3094,,,,98.4529,100.8393,100.5534,,100.2682,101.0246
,100.2995,100.0263,101.0455,100.6248,,102.5438,,100.9898,101.9659,100.3973,,,99.74467,100.4089,,,100.1868,,100.4194,,,,98.58865,100.8839,100.9084,,100.2777,101.0432
,100.3778,100.1355,100.8383,100.5052,,102.172,,100.9366,101.924,100.4977,,,99.78864,100.5255,,,100.1721,,100.5664,,,,98.72386,100.8385,101.142,,100.1568,101.0182
,100.419,100.1519,100.6312,100.364,,101.7495,,100.8288,101.8373,100.6051,,,99.84031,100.5739,,,100.1479,,100.7036,,,,98.8665,100.7009,101.2866,,99.95084,100.976
,100.4162,100.0887,100.4108,100.2327,,101.2814,,100.6843,101.6985,100.7127,,,99.86568,100.569,,,100.0864,,100.7632,,,,99.01867,100.4967,101.3521,,99.69523,100.9359
,100.3615,99.98222,100.1774,100.118,,100.8136,,100.5339,101.5005,100.8321,,,99.84167,100.5379,,,100.0219,,100.7463,,,,99.18598,100.2598,101.3669,,99.43984,100.9167
,100.2533,99.86856,99.94108,100.0473,,100.4131,,100.3823,101.258,100.9189,,,99.76435,100.5017,,,99.96679,,100.6696,,,,99.35937,100.0341,101.3467,,99.25271,100.9332
,100.1097,99.7725,99.74073,100.0444,,100.1545,,100.2366,100.9867,100.9257,,,99.63231,100.4671,,,99.91872,,100.5218,,,,99.52708,99.86537,101.239,,99.17355,101.0114
,99.95125,99.69623,99.58669,100.1065,,100.0499,,100.0993,100.6977,100.8152,,,99.43291,100.4268,,,99.89864,,100.303,,,,99.67831,99.74179,101.0884,,99.18579,101.151
,99.7924,99.63795,99.47752,100.2079,,100.0646,,99.96193,100.4103,100.6141,,99.10344,99.19004,100.3717,,,99.91518,,99.99232,,99.65517,,99.80247,99.65596,100.8947,,99.29378,101.3257
,99.6375,99.62593,99.40235,100.3301,,100.1505,,99.80278,100.1615,100.3663,,99.04567,98.93099,100.2806,,,99.96764,,99.61839,,99.60855,,99.89631,99.58833,100.702,,99.50779,101.5218
,99.49671,99.59856,99.34622,100.4542,,100.2643,,99.62452,99.94526,100.1394,,98.93505,98.69569,100.1675,,,100.0231,,99.22153,,99.59335,,99.95747,99.50569,100.5581,,99.7897,101.696
,99.38502,99.53373,99.30536,100.5571,,100.3736,,99.4524,99.76904,100.0103,,98.78796,98.49695,100.0409,,,100.0469,,98.84972,,99.62656,,99.99115,99.38898,100.4383,,100.1307,101.8076
,99.29552,99.42711,99.29642,100.6365,,100.4736,,99.3308,99.63934,100.031,,98.63521,98.33982,99.92098,,,100.0184,,98.56821,,99.72761,,100.0016,99.24628,100.3868,,100.3602,101.8551
,99.22139,99.28691,99.29297,100.6868,,100.5529,,99.29436,99.5522,100.2024,,98.60028,98.23787,99.80988,,,99.9396,,98.41448,,99.87793,,99.98901,99.09536,100.3916,,100.6096,101.8403
